Date,AAPL News Sentiment Score,AAPL Twitter Sentiment Score,NVDA News Sentiment Score,NVDA Twitter Sentiment Score,MSFT News Sentiment Score,MSFT Twitter Sentiment Score,AMZN News Sentiment Score,AMZN Twitter Sentiment Score,GOOGL News Sentiment Score,GOOGL Twitter Sentiment Score,META News Sentiment Score,META Twitter Sentiment Score,TSLA News Sentiment Score,TSLA Twitter Sentiment Score,AVGO News Sentiment Score,AVGO Twitter Sentiment Score,COST News Sentiment Score,COST Twitter Sentiment Score,NFLX News Sentiment Score,NFLX Twitter Sentiment Score,TMUS News Sentiment Score,TMUS Twitter Sentiment Score,ASML News Sentiment Score,ASML Twitter Sentiment Score,CSCO News Sentiment Score,CSCO Twitter Sentiment Score,ADBE News Sentiment Score,ADBE Twitter Sentiment Score,PEP News Sentiment Score,PEP Twitter Sentiment Score,Weighted News Sentiment Score,Weighted Twitter Sentiment Score
2015-01-16,0.0,-0.08169219547775347,0.023255813953488372,0.25,0.03230437903804738,-0.12028725314183124,-0.0102880658436214,-0.10084033613445378,-0.0016359918200408998,-0.05514018691588785,0.006338028169014085,-0.03106508875739645,0.027932960893854747,-0.009283819628647215,-0.04,0.05,-0.03409090909090909,0.2619047619047619,0.0,0.0,0.09259259259259259,0.047619047619047616,0.0392156862745098,-0.12244897959183673,-0.0016359918200408998,-0.05514018691588785,-0.029914529914529916,0.03225806451612903,0.04918032786885246,-0.047619047619047616,0.009693134094572205,-0.004368036336164449
2015-01-19,0.005063291139240506,-0.037340619307832425,0.006018060216819181,0.029394250753099968,0.013888888888888888,-0.3416506717850288,0.012269938650306749,-0.09045226130653267,-0.008205128205128205,-0.021875,0.001177856301531213,0.0018709073900841909,-0.003215434083601286,-0.0457516339869281,0.0,0.05,0.0,0.019324122479462285,0.0,0.0,0.0,0.047619047619047616,0.0,0.05,-0.008205128205128205,-0.021875,0.0,0.03225806451612903,0.0,0.010782376191583353,0.004468878750220644,-0.06660425970019071
2015-01-20,0.023660403618649965,-0.02295918367346939,0.07142857142857142,0.029394250753099968,0.007069913589945012,-0.19060283687943264,0.02631578947368421,-0.06311475409836066,0.00684931506849315,0.03561387066541706,0.0440771349862259,0.01313937118723604,0.039568345323741004,-0.030973451327433628,-0.05454545454545454,-0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.041237113402061855,0.047619047619047616,0.0,-0.3098901098901099,0.00684931506849315,0.03561387066541706,0.0,0.012048192771084338,0.11864406779661017,0.010782376191583353,0.02686757102361289,-0.036790749331905646
2015-01-21,0.04789473684210526,0.055507120023249056,0.023809523809523808,-0.03571428571428571,0.04994259471871412,-0.031085043988269796,0.04782608695652174,0.04218106995884774,0.0078125,0.08529214237743452,-0.023338406900050734,-0.0038634900193174502,0.016574585635359115,-0.04530201342281879,0.0,0.125,-0.07317073170731707,0.019324122479462285,0.0,0.0,0.0,0.047619047619047616,0.07532467532467532,0.039603960396039604,0.0078125,0.08529214237743452,0.0,0.0,0.047619047619047616,0.010782376191583353,0.02614932685016368,0.017166824036678456
2015-01-22,0.0274858528698464,0.07208307880268784,0.03636363636363636,0.029394250753099968,0.0448318804483188,0.006674519042010208,0.08095238095238096,0.04878048780487805,0.0022522522522522522,-0.003231763619575254,-0.008663366336633664,0.01707239962061334,-0.005128205128205128,-0.016985138004246284,0.012658227848101266,0.08,-0.06666666666666667,0.13333333333333333,0.0,0.0,0.0,0.047619047619047616,0.12643678160919541,-0.14130434782608695,0.0022522522522522522,-0.003231763619575254,0.04132231404958678,-0.32038834951456313,0.12903225806451613,0.05714285714285714,0.029348533411723058,0.026269950493489916
2015-01-23,0.05755395683453238,0.11356032277110804,0.061946902654867256,0.029394250753099968,0.025244913338357197,-0.02814401622718053,0.09490740740740741,0.07092907092907093,0.00569620253164557,0.020008699434536755,0.002785515320334262,0.009850107066381156,0.07851239669421488,-0.03189066059225513,0.0,0.13636363636363635,0.0,0.4375,0.0,0.0,0.044444444444444446,0.0,0.1111111111111111,-0.2916666666666667,0.00569620253164557,0.020008699434536755,0.016666666666666666,0.0,0.08661417322834646,0.125,0.04440682733175899,0.04257862906385636
2015-01-26,0.04321808510638298,0.056291390728476824,0.05,0.029394250753099968,0.019687712152070606,0.023942537909018357,0.025477707006369428,0.06666666666666667,-0.0014792899408284023,-0.04066543438077634,-0.012081784386617101,-0.002486016159105034,0.0851063829787234,-0.010362694300518135,0.0,0.05,0.0,0.019324122479462285,0.0,0.0,0.0,0.047619047619047616,0.0,0.09743589743589744,-0.0014792899408284023,-0.04066543438077634,0.0,0.03225806451612903,0.08870967741935484,0.010782376191583353,0.0273219714993866,0.02581751832940153
2015-01-27,0.06438165817508106,0.09214903526280772,-0.019230769230769232,0.10714285714285714,0.04985432178698608,-0.12393980848153215,0.03333333333333333,0.02956989247311828,-0.0037476577139287947,-0.01831964624131396,-0.0742739655615523,-0.18221840438097284,0.1016949152542373,0.11547911547911548,0.0,0.05,-0.08888888888888889,0.019324122479462285,0.0,0.0,0.09895833333333333,0.10256410256410256,0.1917808219178082,0.1111111111111111,-0.0037476577139287947,-0.01831964624131396,-0.006711409395973154,-0.008928571428571428,0.04059040590405904,0.03571428571428571,0.022410719572991,0.01589245962717036
2015-01-28,0.12423362374959665,0.20766407514108687,0.057971014492753624,-0.03571428571428571,-0.0019913707268503153,-0.17416481069042317,0.0035460992907801418,0.08270676691729323,0.005964214711729622,0.08650306748466258,-0.03670886075949367,-0.05773955773955774,0.07246376811594203,0.08018867924528301,0.0,0.1111111111111111,-0.06060606060606061,0.06896551724137931,0.0,0.0,0.05384615384615385,0.39404553415061294,0.13846153846153847,0.0,0.005964214711729622,0.08650306748466258,0.0673076923076923,-0.07692307692307693,0.06611570247933884,-0.0425531914893617,0.037748319530116675,0.033692327992375044
2015-01-29,0.10620323437122858,0.11463369282261064,0.006018060216819181,0.029394250753099968,0.010710035700119,0.008350202429149798,0.08499095840867993,0.030693069306930693,0.0070028011204481795,0.025,0.1033700583279326,0.10749979686357358,0.06,-0.020637898686679174,0.03162055335968379,0.2631578947368421,0.08108108108108109,0.019324122479462285,0.0,0.0,0.023923444976076555,0.4019607843137255,0.0,0.21052631578947367,0.0070028011204481795,0.025,0.0594059405940594,-0.019801980198019802,0.02857142857142857,0.010782376191583353,0.04756998160566782,0.05912515543363411
2015-01-30,0.04293028751476959,0.08704814394553412,0.012987012987012988,0.22727272727272727,0.028836754643206255,0.04946043165467626,0.18448023426061494,0.005937981086430614,0.018737270875763747,0.02370080452272233,0.04831932773109244,0.03808569280881984,0.06435643564356436,0.057534246575342465,0.16089613034623218,0.48484848484848486,0.29850746268656714,0.019324122479462285,0.0,-0.16666666666666666,0.0,0.39285714285714285,0.0,0.03571428571428571,0.018737270875763747,0.02370080452272233,0.007751937984496124,-0.1232876712328767,0.050724637681159424,0.010782376191583353,0.057745428501508524,0.09309455331930719
2015-02-02,0.022777369581190303,0.05491852745926373,0.006018060216819181,0.029394250753099968,0.02616516762060507,0.008741258741258742,0.0392156862745098,0.10615711252653928,0.011446409989594173,0.007984031936127744,0.00935672514619883,0.019438444924406047,0.06976744186046512,0.03816793893129771,0.04878048780487805,0.05,0.0,0.019324122479462285,0.0,-0.125,0.0,0.047619047619047616,0.0,0.24615384615384617,0.011446409989594173,0.007984031936127744,0.0,0.03225806451612903,0.08,0.08333333333333333,0.022450241480902147,0.038011567404633066
2015-02-03,0.05039488529522377,0.034853801169590644,0.006018060216819181,0.011428571428571429,0.029765311963365768,0.010727611940298507,0.04474708171206226,0.05332167832167832,0.005178365937859608,0.0160857908847185,-0.0035087719298245615,0.0014612761811982464,0.07462686567164178,0.06956521739130435,0.0,0.11764705882352941,0.1323529411764706,0.047619047619047616,0.0,0.0,0.00847457627118644,0.047619047619047616,0.0,0.0,0.005178365937859608,0.0160857908847185,0.020833333333333332,-0.4020100502512563,0.0641025641025641,0.06896551724137931,0.028489999177409738,0.024276370228655916
2015-02-04,0.037968675842429994,0.030812937062937064,0.006018060216819181,-0.29411764705882354,0.02043343653250774,-0.02393418100224383,0.04293381037567084,0.03535353535353535,-0.0029850746268656717,-0.008517887563884156,-0.003934426229508197,0.010642826734780758,0.09467455621301775,0.14492753623188406,0.06956521739130435,0.125,0.11801242236024845,0.14814814814814814,0.016129032258064516,0.0,0.0,0.047619047619047616,0.0,0.04081632653061224,-0.0029850746268656717,-0.008517887563884156,0.0,-0.14893617021276595,0.014814814814814815,0.23809523809523808,0.026451969627768353,-0.026967082300960846
2015-02-05,0.04507160909856782,0.05066580058460539,0.006018060216819181,0.07142857142857142,0.032122169562927856,0.1479571598571995,0.05223880597014925,0.021337126600284494,0.007029876977152899,0.026944585663446874,-0.0013623978201634877,0.008935219657483246,0.0962962962962963,0.012861736334405145,0.0,0.14864864864864866,0.0594059405940594,0.15384615384615385,0.0,0.0,0.13385826771653545,-0.02702702702702703,0.0,0.10723860589812333,0.007029876977152899,0.026944585663446874,0.005747126436781609,0.03225806451612903,0.008928571428571428,0.010782376191583353,0.029766651605323463,0.06242682875018742
2015-02-06,0.0311587147030185,0.01876172607879925,0.12195121951219512,0.22727272727272727,0.011602610587382161,0.04631578947368421,0.029304029304029304,0.04864091559370529,0.008368200836820083,0.008288928359976317,0.005878030859662013,0.0009037505648441031,0.08536585365853659,0.04390243902439024,0.03571428571428571,0.17777777777777778,0.04741379310344827,-0.22131147540983606,-0.04819277108433735,-0.18181818181818182,0.010309278350515464,0.047619047619047616,0.08064516129032258,0.21875,0.008368200836820083,0.008288928359976317,0.0,-0.05063291139240506,0.14634146341463414,0.010782376191583353,0.042577343962955795,0.060742280158889224
2015-02-09,0.023529411764705882,0.03576158940397351,0.05263157894736842,0.029394250753099968,0.025793650793650792,0.08134920634920635,0.0364963503649635,0.05714285714285714,0.003264417845484222,0.013972055888223553,-0.011737089201877934,0.0,0.036036036036036036,0.06,0.0,0.05,0.0,0.019324122479462285,0.0,0.0,0.0,0.1,0.0,0.13559322033898305,0.003264417845484222,0.013972055888223553,0.0,0.03225806451612903,0.034782608695652174,-0.013888888888888888,0.023526046294266894,0.04167219082546576
2015-02-10,0.04216011369019422,0.04991915925626516,0.006018060216819181,0.23684210526315788,0.05423445974134335,0.21980676328502416,0.03125,0.034482758620689655,0.008915304606240713,0.00893743793445879,-0.005468215994531784,0.008093525179856115,0.09420289855072464,0.00916030534351145,0.04216867469879518,0.043478260869565216,0.0,0.07407407407407407,-0.07368421052631578,0.18518518518518517,0.0,0.047619047619047616,0.02857142857142857,0.017709166790638206,0.008915304606240713,0.00893743793445879,0.0,0.0,0.09392265193370165,0.1267605633802817,0.02845429403835079,0.10004139705058679
2015-02-11,0.076338199513382,0.14548611111111112,0.038461538461538464,0.029394250753099968,0.0175609756097561,-0.1282435129740519,0.0641025641025641,0.034324942791762014,0.0020905923344947735,0.02025462962962963,0.011613691931540342,-0.007037297677691766,0.06303724928366762,-0.100398406374502,0.013513513513513514,0.19736842105263158,0.041666666666666664,0.019324122479462285,-0.07,-0.13333333333333333,0.0,0.047619047619047616,0.0,0.017709166790638206,0.0020905923344947735,0.02025462962962963,0.06818181818181818,0.03225806451612903,0.18693982074263765,-0.02072538860103627,0.038127977876491866,0.017570786290703615
2015-02-12,0.03312444046553268,0.0869386073341574,0.17206982543640897,0.740072202166065,0.03487707261292167,0.006896551724137931,0.026737967914438502,0.03669724770642202,0.0007092198581560284,-0.011910926980838944,0.005844845908607864,0.019431675720852488,0.0876424189307625,-0.1412897447380206,0.0,0.17647058823529413,-0.05181347150259067,0.027777777777777776,-0.059602649006622516,0.0,0.0,0.047619047619047616,0.0,0.2413793103448276,0.0007092198581560284,-0.011910926980838944,0.06,0.03225806451612903,0.08437856328392246,0.24528301886792453,0.04928504825901764,0.1556233212330545
2015-02-13,0.023291925465838508,0.06681697069071531,0.1073170731707317,0.3780487804878049,0.01217329036877909,0.03052995391705069,0.03235294117647059,0.042821158690176324,0.004024144869215292,-0.023622047244094488,-0.006664198445020363,0.004807692307692308,0.0026666666666666666,0.007186858316221766,0.0,0.2727272727272727,0.0,-0.1111111111111111,-0.09,0.037037037037037035,0.01092896174863388,0.1794871794871795,0.0,0.017709166790638206,0.004024144869215292,-0.023622047244094488,0.0,0.02,0.040740740740740744,0.2,0.027405295249364237,0.09927842954551612
2015-02-16,0.015810276679841896,0.022757697456492636,0.006018060216819181,0.029394250753099968,0.014031300593631947,0.032679738562091505,0.0106951871657754,0.01762114537444934,0.0005892751915144372,-0.13735558408215662,-0.005529953917050691,0.0029154518950437317,0.011583011583011582,-0.03133903133903134,0.0,0.05,0.0,0.019324122479462285,0.0,0.0,0.0,0.04892966360856269,0.0,0.06666666666666667,0.0005892751915144372,-0.13735558408215662,0.0,0.03225806451612903,0.017391304347826087,-0.017543859649122806,0.007851931736087593,0.002920114271756023
2015-02-17,0.022546419098143235,0.026195626051429943,0.006018060216819181,0.029394250753099968,0.012525050100200401,-0.0009596928982725527,0.02768166089965398,0.0034602076124567475,0.003427004797806717,-0.04960835509138381,-0.005042016806722689,0.003816793893129771,0.02252252252252252,0.019083969465648856,0.0,0.09523809523809523,0.0,0.019324122479462285,-0.017241379310344827,0.0,0.0,0.047619047619047616,0.0,0.22580645161290322,0.003427004797806717,-0.04960835509138381,0.0,0.03225806451612903,0.02654867256637168,0.29508196721311475,0.01149111305029749,0.01716174594541965
2015-02-18,0.03944390559327514,0.03223330775134305,0.006018060216819181,0.0,0.030984507746126936,0.0,0.02932551319648094,0.04699738903394256,0.007894736842105263,-0.1224105461393597,0.017094017094017096,0.029789184234647114,0.07346938775510205,0.08588957055214724,0.048,0.03773584905660377,0.055944055944055944,-0.08333333333333333,-0.022222222222222223,-0.19047619047619047,0.015267175572519083,0.047619047619047616,0.0,-0.11538461538461539,0.007894736842105263,-0.1224105461393597,0.0,0.03225806451612903,0.13194444444444445,0.17777777777777778,0.027084306772418226,0.0014802736087732276
2015-02-19,0.04760061919504644,0.007003052612677321,0.006018060216819181,0.029394250753099968,0.028191489361702127,0.0011564035848511131,0.036939313984168866,0.12039312039312039,0.0078125,-0.08233731739707835,0.012728278915329275,0.02268370607028754,0.05363984674329502,0.013440860215053764,0.027777777777777776,0.08695652173913043,-0.07339449541284404,0.14285714285714285,0.021052631578947368,0.0975609756097561,0.015151515151515152,0.047619047619047616,0.13333333333333333,0.10526315789473684,0.0078125,-0.08233731739707835,0.02247191011235955,0.007142857142857143,0.06629834254143646,0.010782376191583353,0.02603716166498786,0.023348000888228294
2015-02-20,0.03567937438905181,0.027244819646968534,0.006018060216819181,0.029394250753099968,0.027918781725888325,0.010231316725978648,0.0010764873834288153,0.0728051391862955,-0.0019569471624266144,0.0036253776435045317,0.012195121951219513,0.07623705408515535,-0.042042042042042045,0.07819905213270142,0.0,0.21348314606741572,-0.07096774193548387,-0.030303030303030304,0.12020460358056266,0.162227602905569,0.014492753623188406,0.047619047619047616,0.0,-0.16666666666666666,-0.0019569471624266144,0.0036253776435045317,0.040983606557377046,0.11294765840220386,0.07792207792207792,-0.029411764705882353,0.012592757129953145,0.04015260183512221
2015-02-23,0.06966033390903857,0.02707275803722504,-0.125,0.029394250753099968,0.02402022756005057,0.0065040650406504065,0.022058823529411766,0.06179775280898876,-0.004862236628849271,-0.0668103448275862,0.0,0.005329457364341085,-0.008264462809917356,0.08646616541353383,0.02040816326530612,0.05,0.0,-0.0625,-0.045454545454545456,0.04,0.0,0.047619047619047616,0.05,-0.1935483870967742,-0.004862236628849271,-0.0668103448275862,0.0,0.0196078431372549,0.013157894736842105,0.010782376191583353,-0.00309139883553997,0.01524696212683419
2015-02-24,0.053744798890429955,0.07281159420289855,-0.03508771929824561,0.029394250753099968,0.02823529411764706,0.02414486921529175,0.03343465045592705,0.03723404255319149,0.005211726384364821,0.034350282485875704,-0.014200298953662182,-0.04910260751777853,-0.0049261083743842365,-0.08086785009861933,0.0,0.05,0.0,0.03333333333333333,0.0,-0.09375,0.0,0.047619047619047616,0.0,0.0625,0.005211726384364821,0.034350282485875704,0.0,0.03225806451612903,0.028846153846153848,0.03305785123966942,0.011465666908669838,0.02514634302209202
2015-02-25,0.03290129611166501,-0.008847072040443759,-0.041666666666666664,0.0,0.021627188465499485,0.009181331293037491,0.026615969581749048,0.06844106463878327,0.0035545023696682463,0.0021061499578770007,0.016433353621424222,0.01084206722081677,0.03551912568306011,0.05044843049327354,0.03125,0.05,0.0,0.019230769230769232,0.0,0.0,0.015873015873015872,0.047619047619047616,0.0,-0.047619047619047616,0.0035545023696682463,0.0021061499578770007,-0.03773584905660377,0.03225806451612903,0.12631578947368421,0.20512820512820512,0.011180979142938785,0.01641072478042981
2015-02-26,0.00874737578726382,-0.05541383219954649,-0.03636363636363636,0.1111111111111111,0.012453874538745387,-0.023140495867768594,0.029304029304029304,0.09240246406570841,0.005482918599746942,0.026154571159283695,0.0091324200913242,0.03212703101920236,0.019230769230769232,-0.0018050541516245488,0.15483870967741936,0.3240343347639485,0.023255813953488372,0.05128205128205128,0.0,0.0,0.0,-0.17391304347826086,0.06521739130434782,0.0,0.005482918599746942,0.026154571159283695,0.0,0.038461538461538464,0.10273972602739725,0.10810810810810811,0.011325563308352056,0.03362500092529138
2015-02-27,0.030884265279583874,-0.053186953741206563,0.006018060216819181,0.029394250753099968,0.013848396501457727,-0.10017574692442882,0.026066350710900472,0.025915996425379804,0.003816793893129771,0.04074357015533486,0.005148741418764302,0.02726628895184136,0.03305785123966942,-0.006036217303822937,0.03406813627254509,0.2873051224944321,-0.0821917808219178,0.019324122479462285,0.0,0.0,0.0,0.047619047619047616,0.0,0.017709166790638206,0.003816793893129771,0.04074357015533486,0.06666666666666667,0.058823529411764705,0.0,-0.13636363636363635,0.014722076142986483,0.00022048158143369459
2015-03-02,0.017385005432814196,-0.010817557728312877,0.0,0.08695652173913043,0.03973063973063973,0.01877630301068307,0.0010764873834288153,0.08139534883720931,-0.0016012810248198558,-0.046163069544364506,0.0016460905349794238,0.011099365750528542,0.06796116504854369,0.019157088122605363,0.0,0.05,0.25287356321839083,0.019324122479462285,0.0,0.0,0.04716981132075472,0.047619047619047616,0.0,0.1111111111111111,-0.0016012810248198558,-0.046163069544364506,0.0,0.03225806451612903,0.008695652173913044,0.010782376191583353,0.019712686865123966,0.02665397713974784
2015-03-03,0.026850032743942372,0.03132161955691368,0.006018060216819181,0.11764705882352941,0.03210272873194221,0.00948429164196799,0.024390243902439025,0.05945945945945946,0.004782781984854523,-0.017223910840932118,0.0023121387283236996,0.008460236886632826,0.03524229074889868,-0.0855421686746988,0.022857142857142857,0.05,0.17490494296577946,0.1588785046728972,-0.02247191011235955,0.0,0.026455026455026454,0.047619047619047616,0.0,0.3404255319148936,0.004782781984854523,-0.017223910840932118,0.0,0.03225806451612903,0.012422360248447204,-0.039603960396039604,0.021239897831018224,0.03843051720547717
2015-03-04,0.02385685884691849,0.028130547589785608,0.025210084033613446,0.008287292817679558,0.01782985226693836,-0.1631623212783852,0.047979797979797977,0.06981519507186858,0.006714876033057851,0.007874015748031496,0.008069522036002483,0.008598887202832575,0.02127659574468085,0.06694560669456066,0.0,0.07407407407407407,0.08391608391608392,0.20652173913043478,0.0,0.0,0.0,0.17142857142857143,0.0,0.017709166790638206,0.006714876033057851,0.007874015748031496,-0.03636363636363636,0.03225806451612903,0.09361702127659574,0.20689655172413793,0.021909144528108736,0.006615318158569507
2015-03-05,0.030744849445324882,0.01750861079219288,0.05701754385964912,0.029394250753099968,0.029858564693556838,-0.01784232365145228,0.06306306306306306,0.03587443946188341,-0.000641025641025641,0.013315579227696404,0.0015282730514518594,0.022067039106145252,0.01818181818181818,0.040293040293040296,0.043478260869565216,0.09259259259259259,0.21505376344086022,0.6574307304785895,0.17073170731707318,0.0,0.05128205128205128,0.047619047619047616,0.0,0.06451612903225806,-0.000641025641025641,0.013315579227696404,-0.027777777777777776,0.11594202898550725,0.1103448275862069,0.40425531914893614,0.039533524998279085,0.040208240450007
2015-03-06,0.04301765650080257,-0.007938388625592417,0.006018060216819181,0.037037037037037035,0.016646115906288533,-0.10989010989010989,0.058981233243967826,0.11890504704875962,0.011830201809324982,0.026727181038830056,0.003051881993896236,0.024264326277749097,0.047337278106508875,0.019867549668874173,0.0,0.12195121951219512,0.13043478260869565,0.273015873015873,0.0,0.18181818181818182,0.0,0.047619047619047616,0.0,0.017709166790638206,0.011830201809324982,0.026727181038830056,0.09333333333333334,0.03225806451612903,0.06201550387596899,0.010782376191583353,0.026969762980971302,0.022258609732905492
2015-03-09,0.02723146747352496,0.006585027726432532,0.01694915254237288,0.029394250753099968,0.00850546780072904,-0.0728744939271255,0.023121387283236993,-0.09310344827586207,0.004640371229698376,-0.015594541910331383,0.017857142857142856,0.05263157894736842,-0.03153153153153153,-0.34949494949494947,0.0847457627118644,0.05,0.045454545454545456,0.0,-0.045454545454545456,0.0,0.0,0.0,0.0,0.12195121951219512,0.004640371229698376,-0.015594541910331383,0.0,0.0,0.05714285714285714,0.010782376191583353,0.01580790797463048,-0.030009973973593722
2015-03-10,0.04752675486643634,0.004424778761061947,0.006018060216819181,0.029394250753099968,0.035256410256410256,-0.02289156626506024,0.018867924528301886,-0.0625,-0.0018248175182481751,-0.008053691275167786,-0.026755852842809364,0.004310344827586207,0.0,-0.15280898876404495,0.0,0.05,0.14705882352941177,0.18055555555555555,0.06451612903225806,0.13333333333333333,0.0,0.047619047619047616,0.0,0.10256410256410256,-0.0018248175182481751,-0.008053691275167786,0.0,0.004008016032064128,-0.00847457627118644,0.0273972602739726,0.01953586263226631,-0.0032741949689710954
