symbol,date,open,close,high,low,volume
NDX-X,9/16/2019,7833.73,7852.41,7868.74,7831.76,36151
NDX-X,9/13/2019,7903.73,7892.96,7923.41,7879.59,42155
NDX-X,9/12/2019,7931.97,7917.34,7975.33,7907.33,49731
NDX-X,9/11/2019,7820.71,7887.58,7888.34,7812.07,53618
NDX-X,9/10/2019,7793.28,7814.74,7817.58,7743.62,52463
NDX-X,9/9/2019,7876.4,7832.4,7877.42,7795.86,50113
NDX-X,9/6/2019,7868.87,7852.54,7874.99,7835.89,45808
NDX-X,9/5/2019,7803.45,7862.54,7879.97,7803.45,54664
NDX-X,9/4/2019,7683.78,7719.25,7724.91,7663.64,44136
NDX-X,9/3/2019,7634.03,7609.51,7670.17,7584.82,39507
NDX-X,8/30/2019,7743.23,7691,7747.08,7642.9,41454
NDX-X,8/29/2019,7678.69,7702.31,7723.94,7654.31,40693
NDX-X,8/28/2019,7536.7,7587.9,7598.15,7500.22,39098
NDX-X,8/27/2019,7630.46,7566.03,7640.68,7531.97,44103
NDX-X,8/26/2019,7540.69,7575.02,7577.77,7506.17,39806
NDX-X,8/23/2019,7658.48,7465,7722.43,7442.93,59390
NDX-X,8/22/2019,7750.98,7707.43,7764.79,7649.28,43068
NDX-X,8/21/2019,7731.75,7733.22,7754.66,7706.57,40055
NDX-X,8/20/2019,7708.31,7664.47,7731.31,7664.21,40993
NDX-X,8/19/2019,7715.41,7719.32,7740.74,7688.09,47485
NDX-X,8/16/2019,7548.9,7604.11,7622.73,7548.9,48828
NDX-X,8/15/2019,7503.14,7484.89,7523.5,7429.36,52751
NDX-X,8/14/2019,7594.64,7490.13,7621.7,7480.58,63400
NDX-X,8/13/2019,7553.43,7728.15,7778.34,7553.33,63320
NDX-X,8/12/2019,7597.19,7561.68,7623.44,7528.95,49107
NDX-X,8/9/2019,7684.56,7646.27,7709.51,7591.14,53547
NDX-X,8/8/2019,7608.03,7724.83,7726.39,7576.82,65922
NDX-X,8/7/2019,7436.14,7551.9,7569.9,7386.39,55799
NDX-X,8/6/2019,7492.02,7521.32,7541.74,7432.31,50937
NDX-X,8/5/2019,7510.02,7415.69,7528.9,7356.27,72483
NDX-X,8/2/2019,7740.91,7692.8,7755.09,7645.18,56357
NDX-X,8/1/2019,7866.6,7801.15,8000.94,7769.02,69998
NDX-X,7/31/2019,7972.76,7848.78,7979.2,7774.93,69469
NDX-X,7/30/2019,7927.56,7952.47,7983.11,7923.45,42762
NDX-X,7/29/2019,8010.05,7989.08,8010.05,7939.98,46048
NDX-X,7/26/2019,7992.13,8016.95,8027.18,7986.72,49194
NDX-X,7/25/2019,7979.14,7929.87,7983.96,7921.21,54169
NDX-X,7/24/2019,7928.78,8010.61,8010.83,7926.99,52635
NDX-X,7/23/2019,7946.05,7954.56,7955.09,7895.05,44452
NDX-X,7/22/2019,7862.38,7905.12,7918.47,7862.27,46073
NDX-X,7/19/2019,7944.86,7834.9,7950.23,7832.39,52692
NDX-X,7/18/2019,7850.12,7904.13,7912.33,7827.49,50850
NDX-X,7/17/2019,7927.91,7888.76,7941.1,7887.98,44688
NDX-X,7/16/2019,7958.44,7927.08,7965.76,7904.95,44967
NDX-X,7/15/2019,7961.07,7966.93,7969.79,7940.45,42681
NDX-X,7/12/2019,7908.58,7943.24,7944.08,7900.39,50552
NDX-X,7/11/2019,7918.65,7896.78,7934.6,7873.16,46975
NDX-X,7/10/2019,7869.73,7903.4,7923.93,7858.68,52397
NDX-X,7/9/2019,7748.29,7826.86,7833.93,7748.23,45167
NDX-X,7/8/2019,7790.46,7785.79,7792.2,7756.11,41214
NDX-X,7/5/2019,7806.07,7841.3,7854.71,7774.59,36340
NDX-X,7/3/2019,7819.06,7857.69,7857.69,7811.29,30207
NDX-X,7/2/2019,7763.03,7799.82,7800.47,7746.01,44584
NDX-X,7/1/2019,7816.56,7768.14,7820.81,7735.67,60597
NDX-X,6/28/2019,7674.52,7671.08,7682.26,7639.45,83273
NDX-X,6/27/2019,7656.68,7657.05,7672.98,7636.72,49224
NDX-X,6/26/2019,7642.92,7627.05,7688.64,7616.91,59361
NDX-X,6/25/2019,7720.91,7591.54,7723.04,7584.17,52732
NDX-X,6/24/2019,7737.01,7723.02,7746.68,7720.78,44589
NDX-X,6/21/2019,7719.42,7728.78,7772.53,7708.25,80246
NDX-X,6/20/2019,7770.17,7738.05,7770.61,7681.43,52207
NDX-X,6/19/2019,7652.52,7667.74,7681.56,7606.28,48470
NDX-X,6/18/2019,7606.61,7635.4,7689.08,7595.59,62489
NDX-X,6/17/2019,7500.28,7526.52,7546.99,7492.17,47257
NDX-X,6/14/2019,7476.47,7479.11,7500.74,7454.87,47214
NDX-X,6/13/2019,7500.85,7510.68,7530.91,7487.09,44786
NDX-X,6/12/2019,7493.55,7472.29,7507.52,7459.2,46948
NDX-X,6/11/2019,7584.75,7513.85,7595.57,7489.99,53307
NDX-X,6/10/2019,7472.6,7501.93,7573,7468.17,58630
NDX-X,6/7/2019,7315.33,7417.29,7445.99,7309.01,59148
NDX-X,6/6/2019,7229.86,7275.93,7293.22,7201.59,55144
NDX-X,6/5/2019,7230.81,7220.9,7235.23,7146.43,56399
NDX-X,6/4/2019,7056.18,7166.75,7169.79,7023.09,67920
NDX-X,6/3/2019,7110.34,6978.02,7126.43,6936.68,74422
NDX-X,5/31/2019,7148.71,7127.96,7183.23,7125.97,56555
NDX-X,5/30/2019,7234.83,7245.4,7262.77,7204.42,46321
NDX-X,5/29/2019,7222.55,7216.86,7254.2,7176.67,59806
NDX-X,5/28/2019,7321.27,7278.38,7362.29,7274.7,72502
NDX-X,5/24/2019,7353.97,7300.96,7371.3,7294.1,46556
NDX-X,5/23/2019,7331.67,7307.93,7337.47,7261.46,64575
NDX-X,5/22/2019,7413.84,7420.66,7458.11,7410.72,49797
NDX-X,5/21/2019,7442.31,7451.02,7472.71,7417.07,49944
NDX-X,5/20/2019,7391.73,7376.7,7424.59,7351.92,65468
NDX-X,5/17/2019,7513.15,7503.68,7605.67,7496.92,60325
NDX-X,5/16/2019,7509.91,7580.14,7627.03,7502.76,58409
NDX-X,5/15/2019,7354.82,7503.25,7524.22,7353.9,51655
NDX-X,5/14/2019,7366.64,7401.88,7449.02,7337.94,56450
NDX-X,5/13/2019,7385.55,7324.13,7433.92,7303.64,72098
NDX-X,5/10/2019,7556.04,7586.53,7623.01,7426.75,62126
NDX-X,5/9/2019,7525.81,7582.75,7605.03,7472.71,62093
NDX-X,5/8/2019,7623.32,7617.55,7678.82,7593.75,53278
NDX-X,5/7/2019,7713.49,7640.15,7743.06,7572.61,65267
NDX-X,5/6/2019,7662.92,7794.09,7804.55,7662.92,53228
NDX-X,5/3/2019,7784.29,7845.73,7847.52,7772.44,55860
NDX-X,5/2/2019,7751.64,7724.06,7791.51,7672.55,61027
NDX-X,5/1/2019,7828.14,7751.85,7851.03,7749.74,63845
NDX-X,4/30/2019,7769.3,7781.46,7792.32,7726.07,57724
NDX-X,4/29/2019,7825.64,7839.04,7851.85,7812.97,47330
NDX-X,4/26/2019,7791.15,7826.68,7826.89,7742.6,61031
NDX-X,4/25/2019,7850.71,7816.92,7851.97,7778.23,63562
NDX-X,4/24/2019,7813.02,7784.41,7827.05,7783.59,60358
NDX-X,4/23/2019,7724.17,7810.71,7819.34,7719.09,55347
NDX-X,4/22/2019,7658.37,7713.5,7715.33,7653.89,43014
NDX-X,4/18/2019,7688.93,7689.72,7694.18,7647.4,54550
NDX-X,4/17/2019,7705.32,7680.72,7715.07,7659.85,69081
NDX-X,4/16/2019,7651.18,7654.73,7670.4,7631.64,55342
NDX-X,4/15/2019,7630.6,7629.12,7636.8,7578.54,42572
NDX-X,4/12/2019,7624.15,7628.15,7630.52,7596.57,45908
NDX-X,4/11/2019,7621.4,7594.89,7621.4,7580.71,42590
NDX-X,4/10/2019,7581.39,7611.49,7613.41,7573.28,46406
NDX-X,4/9/2019,7571.88,7568.49,7596.75,7555.62,51002
NDX-X,4/8/2019,7565.06,7599.74,7602.08,7536.42,45983
NDX-X,4/5/2019,7564.27,7578.84,7581.9,7554.91,49711
NDX-X,4/4/2019,7542.16,7540.57,7571.13,7496.3,55678
NDX-X,4/3/2019,7538.17,7544.97,7589.69,7520.4,75324
NDX-X,4/2/2019,7473.51,7499.64,7507.05,7461.51,50185
NDX-X,4/1/2019,7450.81,7478.42,7481.84,7422.44,53667
NDX-X,3/29/2019,7377.77,7378.77,7381.69,7333.17,53651
NDX-X,3/28/2019,7325.06,7320.47,7346.04,7277.69,46149
NDX-X,3/27/2019,7364.47,7308.19,7376.99,7252.06,55752
NDX-X,3/26/2019,7378.23,7351.15,7417.26,7314.38,54728
NDX-X,3/25/2019,7299.93,7316.96,7342.51,7265.28,53748
NDX-X,3/22/2019,7458.44,7326.06,7482.35,7323.52,71442
NDX-X,3/21/2019,7356.94,7493.27,7505.41,7356.94,73720
NDX-X,3/20/2019,7348.99,7380.75,7422.76,7318.42,66784
NDX-X,3/19/2019,7357.58,7349.28,7390.29,7321.93,66507
NDX-X,3/18/2019,7311.63,7326.28,7348.69,7293.85,51895
NDX-X,3/15/2019,7274.14,7306.99,7331.3,7265.64,93742
NDX-X,3/14/2019,7257.31,7243.01,7267.94,7240.96,51734
NDX-X,3/13/2019,7231.05,7256.98,7292.86,7229.88,61586
NDX-X,3/12/2019,7176.23,7201.28,7219.41,7166.95,52811
NDX-X,3/11/2019,7050.05,7164.02,7166.93,7049.56,52051
NDX-X,3/8/2019,6940.9,7015.69,7018.92,6940.72,53975
NDX-X,3/7/2019,7089.63,7026.88,7097.91,7001.81,58491
NDX-X,3/6/2019,7156.25,7112.47,7162.24,7104.55,54470
NDX-X,3/5/2019,7156.66,7156.79,7178.3,7120.7,53547
NDX-X,3/4/2019,7193.88,7150.83,7205.94,7073.41,59613
NDX-X,3/1/2019,7152.08,7151.57,7159.96,7101.07,56561
NDX-X,2/28/2019,7093.2,7097.53,7125.92,7081.92,62599
NDX-X,2/27/2019,7095.75,7117.01,7125.78,7045.41,53509
NDX-X,2/26/2019,7098.97,7123.22,7144.65,7087.14,50074
NDX-X,2/25/2019,7144.34,7115.43,7161.73,7111.78,56847
NDX-X,2/22/2019,7055.2,7090.62,7094.29,7050.01,66133
NDX-X,2/21/2019,7047.08,7035.16,7063.07,7001.8,48461
NDX-X,2/20/2019,7070.24,7062.34,7096.15,7027.37,52711
NDX-X,2/19/2019,7033.37,7066.61,7089.1,7032.78,49987
NDX-X,2/15/2019,7066.38,7055.18,7073.99,7022.3,60493
NDX-X,2/14/2019,6986.51,7022.42,7047.88,6969.69,55408
NDX-X,2/13/2019,7038.32,7015.88,7062.58,7009.73,57034
NDX-X,2/12/2019,6960.55,7014.67,7021.76,6948.33,61520
NDX-X,2/11/2019,6941.26,6909.18,6958.33,6893.8,53617
NDX-X,2/8/2019,6843.33,6913.13,6914.56,6836.7,57305
NDX-X,2/7/2019,6934.33,6904.98,6954.77,6854.35,64652
NDX-X,2/6/2019,7023.89,6997.62,7034.94,6969.83,65023
NDX-X,2/5/2019,6969.37,7023.52,7029.77,6967.94,66132
NDX-X,2/4/2019,6876.56,6959.96,6960.97,6872.61,55103
NDX-X,2/1/2019,6872.73,6875.52,6921.95,6857.31,66976
NDX-X,1/31/2019,6840.93,6906.84,6936.34,6837.92,100096
NDX-X,1/30/2019,6708.56,6807.91,6826.92,6688.33,85981
NDX-X,1/29/2019,6695.71,6632.79,6701.47,6613.42,62000
NDX-X,1/28/2019,6691.84,6697.09,6697.53,6644.31,71307
NDX-X,1/25/2019,6755.67,6787.37,6800.97,6733.32,82920
NDX-X,1/24/2019,6680.34,6702.55,6710.73,6656.52,77016
NDX-X,1/23/2019,6689.08,6658.76,6712.86,6584.5,61291
NDX-X,1/22/2019,6736.65,6646.81,6738.57,6603.56,69642
NDX-X,1/18/2019,6771.52,6784.61,6816.23,6727.94,75164
NDX-X,1/17/2019,6646.19,6718.45,6747.28,6637.1,57729
NDX-X,1/16/2019,6677.38,6668.56,6720.4,6665.05,57350
NDX-X,1/15/2019,6571.15,6669.64,6674.53,6567.32,53972
NDX-X,1/14/2019,6536.37,6541.04,6566.87,6512.64,53426
NDX-X,1/11/2019,6579.89,6601.4,6604.56,6562.04,57026
NDX-X,1/10/2019,6551.05,6620.94,6625.11,6517.54,57799
NDX-X,1/9/2019,6576.54,6600.69,6631.06,6549.44,75918
NDX-X,1/8/2019,6555.91,6551.85,6574.73,6457,67860
NDX-X,1/7/2019,6434.55,6488.25,6521.45,6412.98,69937
NDX-X,1/4/2019,6250.05,6422.67,6445.2,6234.59,75819
NDX-X,1/3/2019,6274.76,6147.13,6292.68,6139.4,78029
NDX-X,1/2/2019,6198.68,6360.87,6394.74,6198.68,59994
NDX-X,12/31/2018,6354.84,6329.96,6365.39,6273.94,53565
NDX-X,12/28/2018,6326.62,6285.27,6388.36,6233.69,59104
NDX-X,12/27/2018,6168.6,6288.3,6291.99,6043.45,70904
NDX-X,12/26/2018,5969.08,6262.77,6263.82,5921.86,76975
NDX-X,12/24/2018,5994.08,5899.36,6075.17,5895.12,50121
NDX-X,12/21/2018,6293.05,6046.56,6308.31,6013.98,126562
NDX-X,12/20/2018,6312.72,6243.2,6380.97,6161.86,93515
NDX-X,12/19/2018,6480.31,6342.97,6575.39,6284.72,93833
NDX-X,12/18/2018,6503.12,6491.52,6551.04,6434.6,72059
NDX-X,12/17/2018,6571,6448.39,6621.63,6399.55,73501
NDX-X,12/14/2018,6679.91,6594.96,6710.41,6585.31,64973
NDX-X,12/13/2018,6805.7,6767.97,6833.78,6724.04,57625
NDX-X,12/12/2018,6800.55,6763.96,6867.66,6761.78,65551
NDX-X,12/11/2018,6782.41,6704.24,6788.47,6650.83,63834
NDX-X,12/10/2018,6603.36,6682.74,6710.39,6534.33,66258
NDX-X,12/7/2018,6806.63,6613.28,6849.38,6594.54,73882
NDX-X,12/6/2018,6652.13,6838.85,6840.5,6630.82,84393
NDX-X,12/4/2018,7026.81,6795.21,7045.68,6785.85,82691
NDX-X,12/3/2018,7106.84,7062.13,7107,7013.2,79657
NDX-X,11/30/2018,6902.24,6949.01,6951.13,6872.29,78898
NDX-X,11/29/2018,6890.84,6892.4,6938.02,6839.45,59174
NDX-X,11/28/2018,6756.13,6913.33,6914.79,6713.29,76246
NDX-X,11/27/2018,6639.39,6701.04,6715.4,6609.08,63713
NDX-X,11/26/2018,6616.79,6678.34,6679.91,6590.89,61727
NDX-X,11/23/2018,6525.02,6527.35,6591.56,6524.55,30788
NDX-X,11/21/2018,6608.12,6575.66,6639.37,6566.31,60913
NDX-X,11/20/2018,6475.68,6526.96,6614.01,6442.36,95281
NDX-X,11/19/2018,6832.25,6642.92,6841.44,6623.37,80090
NDX-X,11/16/2018,6823.03,6867.02,6898.13,6797.43,82217
NDX-X,11/15/2018,6750.63,6890.45,6908.82,6702.42,75706
NDX-X,11/14/2018,6896.2,6769.87,6916.1,6736.18,71715
NDX-X,11/13/2018,6858.59,6830.91,6951.44,6811.68,64771
NDX-X,11/12/2018,6990.37,6829.1,6998.8,6819.38,66659
NDX-X,11/9/2018,7095.45,7039.15,7104.39,6982.89,63940
NDX-X,11/8/2018,7176.19,7158.59,7192.32,7125.14,63851
NDX-X,11/7/2018,7068.5,7203.13,7205.96,7057.71,70496
NDX-X,11/6/2018,6939.13,6988.85,7024.78,6928,60626
NDX-X,11/5/2018,6946.15,6937.09,6952.93,6859.8,63279
NDX-X,11/2/2018,7042.3,6965.29,7085.27,6909.07,85107
NDX-X,11/1/2018,6980.79,7069.17,7071.84,6932.21,81908
NDX-X,10/31/2018,6933.11,6967.1,7030.51,6924.09,90262
NDX-X,10/30/2018,6673.84,6810.12,6816.27,6652.53,87572
NDX-X,10/29/2018,6954.69,6713.9,6973.19,6574.74,82239
NDX-X,10/26/2018,6804.69,6852.4,6976.94,6743.78,96025
NDX-X,10/25/2018,6891.27,7016.39,7063.92,6866.75,92188
NDX-X,10/24/2018,7101.85,6789.15,7117.34,6777.47,95597
NDX-X,10/23/2018,7002.69,7118.67,7149.13,6933.56,76699
NDX-X,10/22/2018,7146.03,7141.21,7193.72,7088.9,64034
NDX-X,10/19/2018,7169.45,7107.23,7227.96,7080.74,75561
NDX-X,10/18/2018,7250.92,7116.09,7251.54,7081.89,66241
NDX-X,10/17/2018,7310,7278.63,7311.85,7205.76,60392
NDX-X,10/16/2018,7141.67,7276.43,7291.26,7133.29,64461
NDX-X,10/15/2018,7129.31,7068.67,7144.16,7047.47,55746
NDX-X,10/12/2018,7150.21,7157.21,7179.04,7019.89,79453
NDX-X,10/11/2018,7013.48,6964.03,7120.1,6892.89,100966
NDX-X,10/10/2018,7319.81,7044.5,7329.24,7042.06,94986
NDX-X,10/9/2018,7352.44,7371.62,7430.36,7339.86,63224
NDX-X,10/8/2018,7356.54,7352.82,7415.54,7267.02,62260
NDX-X,10/5/2018,7482.04,7399.01,7510.45,7327.44,66000
NDX-X,10/4/2018,7603.01,7490,7608.24,7436.26,66417
NDX-X,10/3/2018,7663.09,7637.43,7676.9,7625.6,67717
NDX-X,10/2/2018,7632.37,7628.28,7685.36,7610.25,67363
NDX-X,10/1/2018,7673,7645.45,7700.56,7627.47,58273
NDX-X,9/28/2018,7612.65,7627.65,7649.3,7598.69,72477
NDX-X,9/27/2018,7600.34,7629.57,7657.8,7596.96,52354
NDX-X,9/26/2018,7563.96,7563.09,7637.62,7553.26,60483
NDX-X,9/25/2018,7552.02,7563.19,7568.17,7525.19,64098
NDX-X,9/24/2018,7477.45,7548.75,7554.95,7447.23,73529
NDX-X,9/21/2018,7587.39,7531.07,7603.86,7522.12,116766
NDX-X,9/20/2018,7534.02,7569.03,7582.43,7523.87,64764
NDX-X,9/19/2018,7498.24,7490.32,7513.34,7441.56,57374
NDX-X,9/18/2018,7440.86,7494.4,7531.2,7436.53,66080
NDX-X,9/17/2018,7522.59,7434.73,7533.92,7427.79,62777
NDX-X,9/14/2018,7575.38,7545.5,7581.3,7515.04,68255
NDX-X,9/13/2018,7535.23,7561.69,7578.76,7531.66,86480
NDX-X,9/12/2018,7493.38,7488.06,7501.24,7422.91,78138
NDX-X,9/11/2018,7415.08,7507.87,7519.45,7401.72,69794
NDX-X,9/10/2018,7466.76,7447.68,7473.75,7410.74,64558
NDX-X,9/7/2018,7402.19,7430.26,7489.4,7400.99,71379
NDX-X,9/6/2018,7527.22,7453.17,7532.3,7405.32,76862
NDX-X,9/5/2018,7600.95,7523.26,7607.18,7498.38,87528
NDX-X,9/4/2018,7629.34,7622.32,7643.45,7581.35,71668
NDX-X,8/31/2018,7634.44,7654.55,7676.46,7628.54,55056
NDX-X,8/30/2018,7645.11,7642.67,7691.1,7619.73,58850
NDX-X,8/29/2018,7585.13,7660.18,7661.95,7583.52,55259
NDX-X,8/28/2018,7580.85,7570.25,7588.72,7556.71,62454
NDX-X,8/27/2018,7527.37,7559.13,7560.76,7512.02,74741
NDX-X,8/24/2018,7443.71,7485.4,7489.54,7442.99,58297
NDX-X,8/23/2018,7420.3,7413.84,7465.87,7405.4,53345
NDX-X,8/22/2018,7379.84,7424.6,7434.48,7374.69,44677
NDX-X,8/21/2018,7393.46,7397.23,7441.42,7388.38,51995
NDX-X,8/20/2018,7393.58,7371.42,7395.75,7343.47,53534
NDX-X,8/17/2018,7352.63,7377.54,7394.94,7312.65,61747
NDX-X,8/16/2018,7409.61,7374.3,7422.83,7361.88,60982
NDX-X,8/15/2018,7385.67,7354.66,7409.48,7308.52,69609
NDX-X,8/14/2018,7430.45,7447.17,7455.42,7390,52734
NDX-X,8/13/2018,7420.18,7401.17,7468.82,7398.53,48685
NDX-X,8/10/2018,7409.05,7408.3,7436.69,7382.83,49974
NDX-X,8/9/2018,7467.51,7466.96,7498.37,7458.57,47698
NDX-X,8/8/2018,7454.42,7469.54,7486.21,7435.77,44878
NDX-X,8/7/2018,7459.32,7462.65,7478.96,7443.88,52066
NDX-X,8/6/2018,7390.82,7438.99,7439.55,7381.58,53363
NDX-X,8/3/2018,7389.36,7395.49,7395.49,7356.33,48395
NDX-X,8/2/2018,7221.35,7372.15,7380.56,7221.35,59762
NDX-X,8/1/2018,7269.2,7272.89,7294.8,7234.64,63371
NDX-X,7/31/2018,7219.67,7231.98,7272.96,7179.41,70413
NDX-X,7/30/2018,7292.72,7193.1,7299.07,7158.78,73433
NDX-X,7/27/2018,7443.24,7296.78,7443.24,7255.32,80752
NDX-X,7/26/2018,7404.56,7400.75,7430.12,7385.72,97482
NDX-X,7/25/2018,7406.1,7508.59,7511.39,7405.64,63520
NDX-X,7/24/2018,7455.51,7406.25,7475.99,7375.74,56105
NDX-X,7/23/2018,7335.42,7371.78,7376.82,7301.34,48625
NDX-X,7/20/2018,7379.13,7350.23,7398.59,7343.37,57012
NDX-X,7/19/2018,7364.66,7352.36,7388.99,7344.33,56394
NDX-X,7/18/2018,7407.25,7390.13,7411.25,7368.36,50248
NDX-X,7/17/2018,7291.48,7403.89,7418.43,7288.3,51429
NDX-X,7/16/2018,7381.03,7357.9,7390.64,7346.34,47422
NDX-X,7/13/2018,7372.28,7375.82,7387.74,7348.96,47346
NDX-X,7/12/2018,7276.38,7366.25,7368.72,7274.16,53524
NDX-X,7/11/2018,7221.66,7243.98,7271.12,7220.23,52054
NDX-X,7/10/2018,7287.05,7282.6,7297.79,7257.49,48363
NDX-X,7/9/2018,7251.18,7276,7277.58,7221.32,47871
NDX-X,7/6/2018,7114.17,7207.33,7217,7106.1,48957
NDX-X,7/5/2018,7064,7101.05,7105.54,7025.25,48819
NDX-X,7/3/2018,7121.71,7014.55,7122.45,7009.51,34358
NDX-X,7/2/2018,6979.54,7097.82,7099.27,6969.16,47200
NDX-X,6/29/2018,7071.49,7040.8,7101.83,7031.4,64645
NDX-X,6/28/2018,6963.37,7031.6,7055.25,6950.23,63939
NDX-X,6/27/2018,7096.6,6969.67,7128.77,6968.3,62627
NDX-X,6/26/2018,7061.23,7068.2,7108.45,7040.06,59318
NDX-X,6/25/2018,7131.04,7038.17,7144.28,6976.96,75149
NDX-X,6/22/2018,7239.72,7197.51,7239.75,7177.46,76725
NDX-X,6/21/2018,7304.05,7217.49,7308.26,7203.93,66282
NDX-X,6/20/2018,7264.85,7280.7,7309.99,7256.87,64041
NDX-X,6/19/2018,7158.8,7228.04,7229.99,7138.02,65471
NDX-X,6/18/2018,7201.18,7251.41,7256.43,7186.16,61101
NDX-X,6/15/2018,7245.16,7255.76,7268.84,7220.97,88794
NDX-X,6/14/2018,7233.7,7279.59,7291.31,7233.7,63503
NDX-X,6/13/2018,7219.58,7205.26,7261.17,7193.02,61732
NDX-X,6/12/2018,7181.67,7209.18,7214.49,7173.76,54211
NDX-X,6/11/2018,7149.65,7168.48,7187.45,7146.09,51838
NDX-X,6/8/2018,7121.76,7152.62,7161.92,7100.73,55182
NDX-X,6/7/2018,7212.43,7152.83,7212.43,7115.86,65404
NDX-X,6/6/2018,7180.24,7210.08,7212.45,7140.92,60355
NDX-X,6/5/2018,7162.41,7166.75,7179.82,7137.13,53412
NDX-X,6/4/2018,7099.5,7143.57,7146.77,7099.09,57592
NDX-X,6/1/2018,7010.08,7083.93,7084.84,7008.02,59794
NDX-X,5/31/2018,6969.93,6967.73,7016.42,6955.99,77200
NDX-X,5/30/2018,6955.59,6976.37,6987.63,6938.02,55785
NDX-X,5/29/2018,6928.5,6926.54,6964.65,6887.12,55220
NDX-X,5/25/2018,6951.47,6960.92,6982.52,6941.85,46674
NDX-X,5/24/2018,6951.52,6949.7,6963.68,6882.57,52776
NDX-X,5/23/2018,6847.26,6953.63,6954.7,6846.94,51982
NDX-X,5/22/2018,6934.7,6893.62,6947.43,6883.75,52208
NDX-X,5/21/2018,6920.32,6905.53,6948.27,6876.35,54590
NDX-X,5/18/2018,6876.65,6866.25,6897.91,6857.58,58529
NDX-X,5/17/2018,6905.75,6901.63,6952.98,6869.39,51798
NDX-X,5/16/2018,6892.89,6929.97,6944.54,6891.65,51942
NDX-X,5/15/2018,6909.32,6888.54,6912.04,6852.73,52697
NDX-X,5/14/2018,6977.35,6964.37,7008.26,6954.64,49646
NDX-X,5/11/2018,6948.87,6952.56,6969.3,6923.61,45812
NDX-X,5/10/2018,6909.18,6963.55,6966.93,6906.77,50335
NDX-X,5/9/2018,6830.54,6893.21,6895.93,6807.4,53328
NDX-X,5/8/2018,6813.91,6815.48,6830.87,6770.3,54740
NDX-X,5/7/2018,6803.45,6821.87,6846.46,6796.05,55575
NDX-X,5/4/2018,6618.7,6769.12,6783.36,6612.39,59917
NDX-X,5/3/2018,6608.7,6643.48,6667.29,6539.86,66159
NDX-X,5/2/2018,6694.52,6644.48,6715.96,6637.96,62277
NDX-X,5/1/2018,6592.93,6681.96,6685.41,6578.26,55069
NDX-X,4/30/2018,6669.44,6605.57,6712.5,6593.6,62731
NDX-X,4/27/2018,6748.59,6656.35,6750.78,6619.26,71461
NDX-X,4/26/2018,6606.61,6649.65,6673.65,6579.12,77101
NDX-X,4/25/2018,6514.32,6513.94,6540.76,6426.57,66681
NDX-X,4/24/2018,6680.88,6509.05,6688.89,6464.74,68693
NDX-X,4/23/2018,6699.16,6648.8,6721.65,6613.55,52174
NDX-X,4/20/2018,6754.68,6667.75,6757.68,6642.83,64294
NDX-X,4/19/2018,6793.07,6774.89,6815.04,6749.07,60873
NDX-X,4/18/2018,6824.58,6833.21,6856.96,6788.32,50916
NDX-X,4/17/2018,6738.65,6816.37,6834.31,6729.79,53902
NDX-X,4/16/2018,6675.92,6675.18,6699.76,6633.08,42877
NDX-X,4/13/2018,6696.02,6628.34,6703.31,6598.34,46402
NDX-X,4/12/2018,6627.32,6656.26,6682.69,6618.81,54231
NDX-X,4/11/2018,6578.84,6583.44,6650.29,6574.88,49994
NDX-X,4/10/2018,6585.52,6615.87,6639.97,6534.89,60527
NDX-X,4/9/2018,6488.48,6472.34,6604.26,6466.04,54272
NDX-X,4/6/2018,6514.48,6433.21,6587.36,6402.03,66982
NDX-X,4/5/2018,6619.22,6594.84,6632.21,6550.28,62816
NDX-X,4/4/2018,6326.54,6560.06,6578.56,6326.54,68455
NDX-X,4/3/2018,6448.05,6458.83,6485.27,6343.9,65827
NDX-X,4/2/2018,6528.23,6390.84,6560.96,6322.6,77768
NDX-X,3/29/2018,6493.51,6581.13,6640.76,6435.67,76897
NDX-X,3/28/2018,6488.02,6460.81,6559.88,6410.04,82777
NDX-X,3/27/2018,6791.39,6529.84,6793.5,6479.56,80314
NDX-X,3/26/2018,6644.4,6753.83,6760.65,6538.79,80108
NDX-X,3/23/2018,6683.19,6508.09,6708.58,6507.84,78258
NDX-X,3/22/2018,6763.94,6682.26,6809.94,6679.35,73013
NDX-X,3/21/2018,6863.29,6853.45,6930.7,6828.88,63147
NDX-X,3/20/2018,6871.09,6885.92,6902.23,6845.84,62995
NDX-X,3/19/2018,6945.97,6864.88,6949.02,6806.16,73560
NDX-X,3/16/2018,7058.12,7019.95,7061.67,7011.69,81393
NDX-X,3/15/2018,7050.66,7030.97,7075.55,7010.01,55425
NDX-X,3/14/2018,7077.85,7040.98,7084.07,7012.57,66054
NDX-X,3/13/2018,7172.25,7046.51,7186.09,7025.83,86593
NDX-X,3/12/2018,7122.47,7131.12,7156.25,7108.04,70722
NDX-X,3/9/2018,7014.84,7101.18,7101.31,7007.3,65394
NDX-X,3/8/2018,6955.85,6966.43,6971,6931.35,58726
NDX-X,3/7/2018,6855.57,6929.39,6935.48,6850.91,71543
NDX-X,3/6/2018,6919.79,6913.02,6937.03,6872.06,62159
NDX-X,3/5/2018,6777.63,6881.28,6901.63,6753.83,60481
NDX-X,3/2/2018,6661.91,6811.04,6820.37,6645.03,68681
NDX-X,3/1/2018,6862.94,6750.54,6892.38,6687.44,75208
