symbol,date,open,close,high,low,volume
SP-500,6/11/2021,4242.9,4247.44,4248.38,4232.25,138482
SP-500,6/10/2021,4228.56,4239.18,4249.74,4220.34,162048
SP-500,6/9/2021,4232.99,4219.55,4237.09,4218.74,149236
SP-500,6/8/2021,4233.81,4227.26,4236.74,4208.41,168934
SP-500,6/7/2021,4229.34,4226.52,4232.34,4215.66,145375
SP-500,6/4/2021,4206.05,4229.89,4233.45,4206.05,158767
SP-500,6/3/2021,4191.43,4192.85,4204.39,4167.93,185029
SP-500,6/2/2021,4206.82,4208.12,4217.37,4198.27,170772
SP-500,6/1/2021,4216.52,4202.04,4234.12,4197.59,178745
SP-500,5/28/2021,4210.77,4204.11,4218.36,4203.57,162179
SP-500,5/27/2021,4201.94,4200.88,4213.38,4197.78,211999
SP-500,5/26/2021,4191.59,4195.99,4202.61,4184.11,171735
SP-500,5/25/2021,4205.94,4188.13,4213.42,4182.52,179729
SP-500,5/24/2021,4170.16,4197.05,4209.52,4170.16,154318
SP-500,5/21/2021,4168.61,4155.86,4188.72,4151.72,176686
SP-500,5/20/2021,4121.97,4159.12,4172.8,4121.97,181452
SP-500,5/19/2021,4098.45,4115.68,4116.93,4061.41,204708
SP-500,5/18/2021,4165.94,4127.83,4169.15,4125.99,199381
